Timestamp;p227;p235;PUMP_1
2018-07-10 03:30:00;30,3;34,73;0
2018-07-10 03:35:00;29,32;31,93;0
2018-07-10 03:40:00;31,71;34,81;0
2018-07-10 03:45:00;28,06;31,07;0
2018-07-10 03:50:00;27,85;31,55;0
2018-07-10 03:55:00;26,81;29,31;0
2018-07-10 04:00:00;27,09;30,41;0
2018-07-10 04:05:00;28,17;31,31;0
2018-07-10 04:10:00;26,13;29,09;0
2018-07-10 04:15:00;26,83;29,88;0
2018-07-10 04:20:00;27,36;30,67;0
2018-07-10 04:25:00;30,09;34,78;0
2018-07-10 04:30:00;27,41;32,28;0
2018-07-10 04:35:00;27,88;31,6;0
2018-07-10 04:40:00;27,88;30,26;0
2018-07-10 04:45:00;29,23;33,28;0
2018-07-10 04:50:00;30,08;31,89;0
2018-07-10 04:55:00;29,08;33,35;0
2018-07-10 05:00:00;27,18;29,32;0
2018-07-10 05:05:00;27,59;30,96;0
2018-07-10 05:10:00;30,58;34,48;0
2018-07-10 05:15:00;29,86;33,15;0
2018-07-10 05:20:00;33,22;35,82;0
2018-07-10 05:25:00;34,5;38,26;0
2018-07-10 05:30:00;39,48;41,22;0
2018-07-10 05:35:00;36,56;39,52;0
2018-07-10 05:40:00;42,39;45,68;0
2018-07-10 05:45:00;41,38;44,92;0
2018-07-10 05:50:00;44,44;47,57;0
2018-07-10 05:55:00;49,13;53,15;0
2018-07-10 06:00:00;54,27;57,51;0
2018-07-10 06:05:00;59,87;61,11;0
2018-07-10 06:10:00;63,3;65,98;0
2018-07-10 06:15:00;61,95;63,71;0
2018-07-10 06:20:00;66,29;68,25;0
2018-07-10 06:25:00;76,62;77,78;0
2018-07-10 06:30:00;74,28;76,63;0
2018-07-10 06:35:00;83,55;85,9;0
2018-07-10 06:40:00;91,21;92,7;0
2018-07-10 06:45:00;82,16;88,11;0
2018-07-10 06:50:00;93,92;95;0
2018-07-10 06:55:00;83,31;88,11;0
2018-07-10 07:00:00;90,99;93,77;0
2018-07-10 07:05:00;99,19;100,09;0
2018-07-10 07:10:00;93,88;96,09;0
2018-07-10 07:15:00;97,36;99,19;0
2018-07-10 07:20:00;105,01;108,51;0
2018-07-10 07:25:00;116,49;117,42;0
2018-07-10 07:30:00;119,16;121,44;0
2018-07-10 07:35:00;116,76;118,5;0
2018-07-10 07:40:00;109,3;112,37;0
2018-07-10 07:45:00;111,65;114,87;0
2018-07-10 07:50:00;115,36;118,73;0
2018-07-10 07:55:00;112,53;112,19;0
2018-07-10 08:00:00;113,31;117,87;0
2018-07-10 08:05:00;112,06;116,09;0
2018-07-10 08:10:00;107,78;116,44;0
2018-07-10 08:15:00;131,99;139,19;0
2018-07-10 08:20:00;116,28;119,13;0
2018-07-10 08:25:00;118,44;120,77;0
2018-07-10 08:30:00;114,06;117,49;0
2018-07-10 08:35:00;124,42;126,29;0
2018-07-10 08:40:00;114,79;120,75;0
2018-07-10 08:45:00;119,85;121,34;0
2018-07-10 08:50:00;113,66;116,73;0
2018-07-10 08:55:00;113,46;119,59;0
2018-07-10 09:00:00;122,51;129,47;0
2018-07-10 09:05:00;112,34;116,71;0
2018-07-10 09:10:00;113,18;114,36;0
2018-07-10 09:15:00;129,05;131,95;0
2018-07-10 09:20:00;119,59;120,7;0
2018-07-10 09:25:00;119,86;120,09;0
2018-07-10 09:30:00;123,65;128,1;0
2018-07-10 09:35:00;114,42;116,32;0
2018-07-10 09:40:00;121,11;120,73;0
2018-07-10 09:45:00;117,19;119,39;0
2018-07-10 09:50:00;114,54;118,41;0
2018-07-10 09:55:00;117,99;123,67;0
2018-07-10 10:00:00;130,6;131,8;0
2018-07-10 10:05:00;122,08;128,62;0
2018-07-10 10:10:00;117,91;118,98;0
2018-07-10 10:15:00;130,95;134,45;0
2018-07-10 10:20:00;116,28;120,7;0
2018-07-10 10:25:00;127,82;132;0
2018-07-10 10:30:00;113,06;114,98;0
2018-07-10 10:35:00;114,45;117,01;0
2018-07-10 10:40:00;117,37;122,63;0
2018-07-10 10:45:00;126,32;130,48;0
2018-07-10 10:50:00;113,07;121,26;0
2018-07-10 10:55:00;126,67;130,68;0
2018-07-10 11:00:00;129,77;134,53;0
2018-07-10 11:05:00;118,2;122,76;0
2018-07-10 11:10:00;119,02;125,39;0
2018-07-10 11:15:00;126,25;127,88;0
2018-07-10 11:20:00;149,9;154,67;43,88
2018-07-10 11:25:00;131,41;137,36;43,98
2018-07-10 11:30:00;141,66;146,97;43,94
2018-07-10 11:35:00;145,73;149,16;43,92
2018-07-10 11:40:00;145,1;158,36;43,87
2018-07-10 11:45:00;140,64;149,03;43,94
2018-07-10 11:50:00;140,39;146,07;43,94
2018-07-10 11:55:00;135,89;141,95;43,96
2018-07-10 12:00:00;135,74;145,8;43,96
2018-07-10 12:05:00;137,51;148,93;43,93
2018-07-10 12:10:00;137,56;142,26;43,95
2018-07-10 12:15:00;141,96;149,84;43,91
2018-07-10 12:20:00;134,73;142,63;43,96
2018-07-10 12:25:00;146,2;154,46;43,88
2018-07-10 12:30:00;137,62;145,45;43,95
2018-07-10 12:35:00;144,94;149,14;43,89
2018-07-10 12:40:00;127,97;131,77;44,01
2018-07-10 12:45:00;138,84;143,13;43,94
2018-07-10 12:50:00;136,67;146,08;43,94
2018-07-10 12:55:00;130,27;135,74;43,99
2018-07-10 13:00:00;137,6;144,53;43,94
2018-07-10 13:05:00;144,26;152,91;43,89
2018-07-10 13:10:00;127,89;134,21;44
2018-07-10 13:15:00;140,74;146,44;43,91
2018-07-10 13:20:00;128,23;133,83;43,99
2018-07-10 13:25:00;133,13;138,25;43,97
2018-07-10 13:30:00;145,81;148,66;43,89
2018-07-10 13:35:00;136,5;138,65;43,96
2018-07-10 13:40:00;130,97;138,88;43,98
2018-07-10 13:45:00;141,92;148;43,91
2018-07-10 13:50:00;134,23;144,02;43,95
2018-07-10 13:55:00;138,22;147,71;43,91
2018-07-10 14:00:00;135,22;137,98;43,97
2018-07-10 14:05:00;130,97;137,64;43,97
2018-07-10 14:10:00;141,38;146,97;43,91
2018-07-10 14:15:00;142,39;148,58;43,89
2018-07-10 14:20:00;140,34;145,65;43,91
2018-07-10 14:25:00;130,44;139,64;43,96
2018-07-10 14:30:00;131,15;139,51;43,94
2018-07-10 14:35:00;134,02;137,55;43,95
2018-07-10 14:40:00;119,33;128,86;44,04
2018-07-10 14:45:00;132,41;139,67;43,95
2018-07-10 14:50:00;127,95;132,59;43,98
2018-07-10 14:55:00;122,09;127,26;44,02
2018-07-10 15:00:00;122,73;130,18;44,01
2018-07-10 15:05:00;122,32;129,04;44,01
2018-07-10 15:10:00;117,85;120,91;44,05
2018-07-10 15:15:00;137,09;144,89;43,91
2018-07-10 15:20:00;121,6;130,94;44
2018-07-10 15:25:00;133,65;142,28;43,92
2018-07-10 15:30:00;126,08;135,42;43,97
2018-07-10 15:35:00;118,47;120,05;44,04
2018-07-10 15:40:00;120,19;123,8;44,03
2018-07-10 15:45:00;128,08;131,92;43,97
2018-07-10 15:50:00;118,04;122,1;44,02
2018-07-10 15:55:00;118,72;122;44,03
2018-07-10 16:00:00;124,35;132,64;43,98
2018-07-10 16:05:00;119,19;128,03;44,01
2018-07-10 16:10:00;125,8;135,11;43,97
2018-07-10 16:15:00;119,4;122,25;44,01
2018-07-10 16:20:00;125,31;131,92;43,97
2018-07-10 16:25:00;129,43;135,78;43,96
2018-07-10 16:30:00;117,9;125,07;44,01
2018-07-10 16:35:00;121,66;125,5;44
2018-07-10 16:40:00;123,06;131,27;43,98
2018-07-10 16:45:00;118,19;123,98;44,02
2018-07-10 16:50:00;122,03;129,08;43,97
2018-07-10 16:55:00;119,43;127,96;44
2018-07-10 17:00:00;112,83;120,13;44,04
2018-07-10 17:05:00;125,96;136,04;43,94
2018-07-10 17:10:00;129,54;135,66;43,94
2018-07-10 17:15:00;124,37;129,5;43,98
2018-07-10 17:20:00;132,61;138,38;43,9
2018-07-10 17:25:00;124,58;128,84;43,97
2018-07-10 17:30:00;128,45;133,4;43,94
2018-07-10 17:35:00;119,15;126,65;43,99
2018-07-10 17:40:00;127,21;134,05;43,95
2018-07-10 17:45:00;129,64;135,03;43,92
2018-07-10 17:50:00;125,41;130,86;43,95
2018-07-10 17:55:00;135,35;140,59;43,88
2018-07-10 18:00:00;138,27;139,45;43,86
2018-07-10 18:05:00;125,55;130,57;43,94
2018-07-10 18:10:00;127,64;137,53;43,9
2018-07-10 18:15:00;131,21;133,64;43,92
2018-07-10 18:20:00;130,8;137,12;43,91
2018-07-10 18:25:00;136,82;142,56;43,88
2018-07-10 18:30:00;133,18;141,29;43,89
2018-07-10 18:35:00;133,8;139,27;43,87
2018-07-10 18:40:00;126,62;137,58;43,93
2018-07-10 18:45:00;133,85;137,99;43,89
2018-07-10 18:50:00;124;131,14;43,93
2018-07-10 18:55:00;130,71;135,34;43,91
2018-07-10 19:00:00;132,68;138,51;43,89
2018-07-10 19:05:00;130,38;133,5;43,92
2018-07-10 19:10:00;133,18;140,67;43,88
2018-07-10 19:15:00;132,86;141,14;43,87
2018-07-10 19:20:00;136,45;141,55;43,86
2018-07-10 19:25:00;136,21;144,5;43,86
2018-07-10 19:30:00;134,61;144,97;43,84
2018-07-10 19:35:00;132,44;141,84;43,87
2018-07-10 19:40:00;127,22;133,46;43,92
2018-07-10 19:45:00;131,41;137;43,89
2018-07-10 19:50:00;135,04;143,54;43,86
2018-07-10 19:55:00;137,56;143,34;43,85
2018-07-10 20:00:00;134,58;136,63;43,86
2018-07-10 20:05:00;129,59;133,5;43,9
2018-07-10 20:10:00;133,47;136,46;43,89
2018-07-10 20:15:00;126,78;130,18;43,93
2018-07-10 20:20:00;126,08;133,03;43,91
2018-07-10 20:25:00;127,77;134,76;43,9
2018-07-10 20:30:00;137,47;145,49;43,83
2018-07-10 20:35:00;130,48;136,32;43,89
2018-07-10 20:40:00;127,51;136,25;43,88
2018-07-10 20:45:00;128,15;139,48;43,89
2018-07-10 20:50:00;136,81;144;43,83
2018-07-10 20:55:00;122,1;130,74;43,93
2018-07-10 21:00:00;134,07;141,33;43,86
2018-07-10 21:05:00;127,47;137,02;43,89
2018-07-10 21:10:00;131,25;136,43;43,88
2018-07-10 21:15:00;128,83;132,45;43,89
2018-07-10 21:20:00;132,77;137,38;43,87
2018-07-10 21:25:00;131,02;137,59;43,88
2018-07-10 21:30:00;131,93;135,02;43,88
2018-07-10 21:35:00;133,11;138,24;43,86
2018-07-10 21:40:00;131,81;139,45;43,86
2018-07-10 21:45:00;121,93;127,13;43,93
2018-07-10 21:50:00;132,79;139,78;43,86
2018-07-10 21:55:00;122,52;129,53;43,92
2018-07-10 22:00:00;125,42;131,99;43,89
2018-07-10 22:05:00;118,12;123,25;43,94
2018-07-10 22:10:00;113,94;117,79;43,98
2018-07-10 22:15:00;120,12;128,51;43,91
2018-07-10 22:20:00;118,99;126,34;43,92
2018-07-10 22:25:00;119,8;124,72;43,92
2018-07-10 22:30:00;116,3;120,22;43,96
2018-07-10 22:35:00;111,82;120,25;43,96
2018-07-10 22:40:00;110,72;118,33;43,96
2018-07-10 22:45:00;117,16;131,36;43,91
2018-07-10 22:50:00;118,08;124,78;43,92
2018-07-10 22:55:00;108,53;117,82;43,97
2018-07-10 23:00:00;109,58;114,06;43,97
2018-07-10 23:05:00;111,32;117,96;43,97
2018-07-10 23:10:00;112,48;119,13;43,95
2018-07-10 23:15:00;112,57;117,34;43,95
2018-07-10 23:20:00;105,44;111,35;44
2018-07-10 23:25:00;108,58;116,24;43,96
2018-07-10 23:30:00;101,55;107,2;44,01
2018-07-10 23:35:00;102,82;110,92;43,99
2018-07-10 23:40:00;102,36;112,5;43,99
2018-07-10 23:45:00;96,46;100,65;44,04
2018-07-10 23:50:00;105,59;109,64;43,98
2018-07-10 23:55:00;96,28;102,67;44,02
2018-07-11 00:00:00;91,76;100,85;44,04
2018-07-11 00:05:00;89,9;98,43;44,04
2018-07-11 00:10:00;94;103,31;44,02
2018-07-11 00:15:00;97,09;103,25;44,01
2018-07-11 00:20:00;100,67;104,94;43,99
2018-07-11 00:25:00;91,88;98,58;44,02
2018-07-11 00:30:00;86,91;90,11;44,06
2018-07-11 00:35:00;86,67;94,89;44,05
2018-07-11 00:40:00;80,47;84,39;44,08
2018-07-11 00:45:00;80,31;86,39;44,08
2018-07-11 00:50:00;85,4;93,85;44,05
2018-07-11 00:55:00;79,82;85,74;44,07
2018-07-11 01:00:00;84,25;90,23;44,05
2018-07-11 01:05:00;76,95;84,74;44,08
2018-07-11 01:10:00;76,68;82,83;44,08
2018-07-11 01:15:00;74,53;77,91;44,09
2018-07-11 01:20:00;72,78;78,68;44,09
2018-07-11 01:25:00;66,39;72,93;44,11
2018-07-11 01:30:00;72,44;78,03;44,09
2018-07-11 01:35:00;71,13;75,82;44,09
2018-07-11 01:40:00;64,84;72,19;44,11
2018-07-11 01:45:00;68,29;73,67;44,09
2018-07-11 01:50:00;61,83;69,31;44,12
2018-07-11 01:55:00;63,81;68,81;44,11
2018-07-11 02:00:00;63,13;69,69;44,11
2018-07-11 02:05:00;62,24;70,09;44,11
2018-07-11 02:10:00;58,33;65,61;44,11
2018-07-11 02:15:00;59,69;66,88;44,11
2018-07-11 02:20:00;59,21;64,76;44,11
2018-07-11 02:25:00;54,8;59,02;44,13
2018-07-11 02:30:00;56,92;63,6;44,11
2018-07-11 02:35:00;49,82;56,81;44,13
2018-07-11 02:40:00;56,6;61,83;44,11
2018-07-11 02:45:00;54,65;58,98;44,12
2018-07-11 02:50:00;52,82;56,14;44,12
2018-07-11 02:55:00;51,01;56,76;44,12
2018-07-11 03:00:00;52,81;59,12;44,11
2018-07-11 03:05:00;52,88;59,52;44,11
2018-07-11 03:10:00;50,67;56,59;44,11
2018-07-11 03:15:00;52,46;57,48;44,1
2018-07-11 03:20:00;49,32;55,83;44,11
2018-07-11 03:25:00;52,42;56,74;44,1
2018-07-11 03:30:00;52,33;57,3;44,1
2018-07-11 03:35:00;49,47;55,98;44,1
2018-07-11 03:40:00;47,93;53,32;44,1
2018-07-11 03:45:00;49,57;54,88;44,09
2018-07-11 03:50:00;47,66;54,69;44,09
2018-07-11 03:55:00;47,83;51,96;44,1
2018-07-11 04:00:00;48,21;52,73;44,09
2018-07-11 04:05:00;47,52;52,24;44,09
2018-07-11 04:10:00;49,15;55,94;44,08
2018-07-11 04:15:00;48,35;52,94;44,08
2018-07-11 04:20:00;46,79;52,79;44,08
2018-07-11 04:25:00;44,6;48,92;44,09
2018-07-11 04:30:00;47,15;55,31;44,07
2018-07-11 04:35:00;45,11;50,28;44,08
2018-07-11 04:40:00;45,11;49,74;44,08
2018-07-11 04:45:00;48,16;52,07;44,07
2018-07-11 04:50:00;46,18;49,92;44,07
2018-07-11 04:55:00;27,79;32,52;0
2018-07-11 05:00:00;29,22;33,18;0
2018-07-11 05:05:00;29,2;31,35;0
2018-07-11 05:10:00;28;30,91;0
2018-07-11 05:15:00;30,12;32,95;0
2018-07-11 05:20:00;30,33;33,02;0
2018-07-11 05:25:00;34,71;38,06;0
2018-07-11 05:30:00;36,14;38,69;0
2018-07-11 05:35:00;35,15;38,87;0
2018-07-11 05:40:00;38,63;40,34;0
2018-07-11 05:45:00;37,68;41,55;0
2018-07-11 05:50:00;46,12;48,53;0
2018-07-11 05:55:00;43,1;46,05;0
2018-07-11 06:00:00;49,78;52,94;0
2018-07-11 06:05:00;49,6;53,7;0
2018-07-11 06:10:00;62,6;64,19;0
2018-07-11 06:15:00;60,75;65,79;0
2018-07-11 06:20:00;69,95;69,9;0
2018-07-11 06:25:00;71,24;74,14;0
2018-07-11 06:30:00;74,84;77,26;0
2018-07-11 06:35:00;81,93;82,76;0
2018-07-11 06:40:00;86,16;86,41;0
2018-07-11 06:45:00;87,08;89,57;0
2018-07-11 06:50:00;90,36;91,35;0
2018-07-11 06:55:00;88,43;93,08;0
2018-07-11 07:00:00;91,86;95,87;0
2018-07-11 07:05:00;102,09;103,81;0
2018-07-11 07:10:00;100,44;103,21;0
2018-07-11 07:15:00;113,32;116,27;0
2018-07-11 07:20:00;101,64;98,74;0
2018-07-11 07:25:00;116,6;118,06;0
2018-07-11 07:30:00;104,32;105,7;0
2018-07-11 07:35:00;109,2;111;0
2018-07-11 07:40:00;119,39;120,53;0
2018-07-11 07:45:00;107,99;110,07;0
2018-07-11 07:50:00;109,01;113,22;0
2018-07-11 07:55:00;117,04;120,45;0
2018-07-11 08:00:00;122,87;125,1;0
2018-07-11 08:05:00;101,5;107,27;0
2018-07-11 08:10:00;104,76;104,71;0
2018-07-11 08:15:00;112,87;115,95;0
2018-07-11 08:20:00;112,79;116,12;0
2018-07-11 08:25:00;110,11;113,8;0
2018-07-11 08:30:00;120,35;124,75;0
2018-07-11 08:35:00;119,55;123,49;0
2018-07-11 08:40:00;121;121,83;0
2018-07-11 08:45:00;119,58;121,4;0
2018-07-11 08:50:00;119,23;123,43;0
2018-07-11 08:55:00;120,53;123,34;0
2018-07-11 09:00:00;116,84;119,76;0
2018-07-11 09:05:00;120,78;125,66;0
2018-07-11 09:10:00;114,72;112,83;0
2018-07-11 09:15:00;119,61;119,74;0
2018-07-11 09:20:00;109,29;112,89;0
2018-07-11 09:25:00;114;120,33;0
2018-07-11 09:30:00;118,64;123,66;0
2018-07-11 09:35:00;116,34;120,36;0
2018-07-11 09:40:00;120,81;126,67;0
2018-07-11 09:45:00;120,61;123,4;0
2018-07-11 09:50:00;119,58;124,58;0
2018-07-11 09:55:00;121,08;124,17;0
2018-07-11 10:00:00;116,74;119,8;0
2018-07-11 10:05:00;119,13;125,02;0
2018-07-11 10:10:00;120,38;123,71;0
2018-07-11 10:15:00;124,06;129,11;0
2018-07-11 10:20:00;113,76;114,38;0
2018-07-11 10:25:00;117,27;122,36;0
2018-07-11 10:30:00;121,06;123,52;0
2018-07-11 10:35:00;120,04;128,78;0
2018-07-11 10:40:00;119,5;118,97;0
2018-07-11 10:45:00;116,15;119,75;0
2018-07-11 10:50:00;128,38;133,59;0
2018-07-11 10:55:00;120,26;122,29;0
2018-07-11 11:00:00;115,57;119,61;0
2018-07-11 11:05:00;125,17;131,06;0
2018-07-11 11:10:00;119,93;125,33;0
2018-07-11 11:15:00;117,01;123,59;0
2018-07-11 11:20:00;126,29;132,22;0
2018-07-11 11:25:00;122,63;126,93;0
2018-07-11 11:30:00;122,85;125,13;0
2018-07-11 11:35:00;120,61;121,19;0
2018-07-11 11:40:00;119,67;120,67;0
2018-07-11 11:45:00;115,78;117,75;0
2018-07-11 11:50:00;116,94;121,02;0
2018-07-11 11:55:00;123;126,63;0
2018-07-11 12:00:00;126,07;133,04;0
2018-07-11 12:05:00;117,55;121,61;0
2018-07-11 12:10:00;123;125,92;0
2018-07-11 12:15:00;120,83;127,6;0
2018-07-11 12:20:00;113,27;116,55;0
2018-07-11 12:25:00;117,29;121,54;0
2018-07-11 12:30:00;117,69;119,49;0
2018-07-11 12:35:00;117,91;124,39;0
2018-07-11 12:40:00;104,07;105,42;0
2018-07-11 12:45:00;114,16;116,05;0
2018-07-11 12:50:00;130,06;135,88;0
2018-07-11 12:55:00;125,73;129,71;0
2018-07-11 13:00:00;111,26;116,2;0
2018-07-11 13:05:00;143,85;147;43,93
2018-07-11 13:10:00;139,33;145,66;43,94
2018-07-11 13:15:00;147,22;150,99;43,89
2018-07-11 13:20:00;139,91;145,21;43,93
2018-07-11 13:25:00;136,55;141,46;43,96
2018-07-11 13:30:00;139,8;145,26;43,94
2018-07-11 13:35:00;142,63;151,64;43,91
2018-07-11 13:40:00;141,02;148,26;43,93
2018-07-11 13:45:00;132,89;140,64;43,98
2018-07-11 13:50:00;147,72;153,5;43,88
2018-07-11 13:55:00;139,97;148,42;43,93
2018-07-11 14:00:00;128,81;134,6;44
2018-07-11 14:05:00;131,04;137,62;44
2018-07-11 14:10:00;132,99;138,04;43,99
2018-07-11 14:15:00;123,77;130,12;44,04
2018-07-11 14:20:00;137,31;143,39;43,95
2018-07-11 14:25:00;121,88;134,58;44,01
2018-07-11 14:30:00;119,92;128,05;44,05
2018-07-11 14:35:00;126,56;138,34;43,99
2018-07-11 14:40:00;139,79;148,15;43,92
2018-07-11 14:45:00;127,74;131,05;44,01
2018-07-11 14:50:00;134,06;137,84;43,97
2018-07-11 14:55:00;127,16;136,5;44
2018-07-11 15:00:00;114,13;122,18;44,08
2018-07-11 15:05:00;124,67;135,89;44,02
2018-07-11 15:10:00;127,39;133,27;44,01
2018-07-11 15:15:00;120,96;129,91;44,02
2018-07-11 15:20:00;118,22;124,76;44,06
2018-07-11 15:25:00;124,97;132,88;44
2018-07-11 15:30:00;120,78;125,01;44,04
2018-07-11 15:35:00;121,72;131,29;44,01
2018-07-11 15:40:00;117,26;123,93;44,04
2018-07-11 15:45:00;127,9;131,78;43,99
2018-07-11 15:50:00;126,74;132,1;44
2018-07-11 15:55:00;110,36;120,35;44,08
2018-07-11 16:00:00;118,35;124,22;44,03
2018-07-11 16:05:00;120,04;124,57;44,03
2018-07-11 16:10:00;111,98;119,27;44,07
2018-07-11 16:15:00;121,05;127,43;44,02
2018-07-11 16:20:00;127,21;134,96;43,97
2018-07-11 16:25:00;128,52;138,38;43,95
2018-07-11 16:30:00;112,82;122,47;44,05
2018-07-11 16:35:00;128,48;134,88;43,96
2018-07-11 16:40:00;121,77;127,02;44,01
2018-07-11 16:45:00;120,22;129,64;43,99
2018-07-11 16:50:00;121,59;130,27;43,99
2018-07-11 16:55:00;114,22;122,13;44,04
2018-07-11 17:00:00;117,64;125,8;44,02
2018-07-11 17:05:00;132,02;140,23;43,93
2018-07-11 17:10:00;132,9;138,64;43,93
2018-07-11 17:15:00;122,1;130,74;43,99
2018-07-11 17:20:00;122,1;128,86;44
2018-07-11 17:25:00;118,62;125,71;44,02
2018-07-11 17:30:00;127,48;132,61;43,96
2018-07-11 17:35:00;126,42;136;43,95
2018-07-11 17:40:00;126,26;135,87;43,95
2018-07-11 17:45:00;124,27;128,08;43,98
2018-07-11 17:50:00;131,05;137,49;43,93
2018-07-11 17:55:00;123,67;126,25;43,99
2018-07-11 18:00:00;119,45;122,03;44,01
2018-07-11 18:05:00;137,5;144,47;43,89
2018-07-11 18:10:00;129,47;136,66;43,93
2018-07-11 18:15:00;112,72;120,82;44,04
2018-07-11 18:20:00;126,55;134,18;43,95
2018-07-11 18:25:00;131,14;141,27;43,91
2018-07-11 18:30:00;134;140,87;43,9
2018-07-11 18:35:00;132,01;136,96;43,93
2018-07-11 18:40:00;122,28;130,33;43,97
2018-07-11 18:45:00;131,48;137,25;43,92
2018-07-11 18:50:00;125,76;131,4;43,94
2018-07-11 18:55:00;124,77;132,94;43,95
2018-07-11 19:00:00;130,68;139,11;43,91
2018-07-11 19:05:00;139,07;141,14;43,87
2018-07-11 19:10:00;130,58;140,8;43,9
2018-07-11 19:15:00;137,35;140,52;43,88
2018-07-11 19:20:00;122,28;126,29;43,98
2018-07-11 19:25:00;121,22;125,51;43,99
2018-07-11 19:30:00;140,74;145,67;43,85
2018-07-11 19:35:00;123,14;128,49;43,96
2018-07-11 19:40:00;120,84;129,7;43,96
2018-07-11 19:45:00;132,53;136,21;43,91
2018-07-11 19:50:00;131,9;139,23;43,89
2018-07-11 19:55:00;133,87;141,59;43,89
2018-07-11 20:00:00;122,31;126,5;43,96
2018-07-11 20:05:00;128,19;132,59;43,93
2018-07-11 20:10:00;127,88;133,12;43,92
2018-07-11 20:15:00;130,49;138,18;43,89
2018-07-11 20:20:00;130,4;135,75;43,92
2018-07-11 20:25:00;130,97;137,33;43,91
2018-07-11 20:30:00;128,02;135,29;43,92
2018-07-11 20:35:00;125,11;130,03;43,95
2018-07-11 20:40:00;134,84;138,98;43,88
2018-07-11 20:45:00;127,91;130,69;43,93
2018-07-11 20:50:00;129,65;137,47;43,9
2018-07-11 20:55:00;126,96;132,27;43,92
2018-07-11 21:00:00;132,55;140,79;43,87
2018-07-11 21:05:00;135,29;142,37;43,86
2018-07-11 21:10:00;136,03;146,77;43,84
2018-07-11 21:15:00;120,59;125,14;43,96
2018-07-11 21:20:00;129,98;135,02;43,9
2018-07-11 21:25:00;131,81;137,61;43,87
2018-07-11 21:30:00;127,06;132;43,92
2018-07-11 21:35:00;131,42;138,03;43,87
2018-07-11 21:40:00;120,61;128,08;43,94
2018-07-11 21:45:00;122,13;130,91;43,94
2018-07-11 21:50:00;126,53;131,76;43,91
2018-07-11 21:55:00;123,77;132,59;43,91
2018-07-11 22:00:00;113,24;118,94;43,98
2018-07-11 22:05:00;128,32;131,87;43,9
2018-07-11 22:10:00;111,45;116,21;43,99
2018-07-11 22:15:00;113,92;120,67;43,97
2018-07-11 22:20:00;107,8;115,79;44,01
2018-07-11 22:25:00;113,73;121,13;43,97
2018-07-11 22:30:00;113,68;117,97;43,98
2018-07-11 22:35:00;118,62;124,1;43,95
2018-07-11 22:40:00;110,72;117,02;43,99
2018-07-11 22:45:00;115,93;126,1;43,95
2018-07-11 22:50:00;112,3;115,74;43,98
2018-07-11 22:55:00;117,65;127,73;43,93
2018-07-11 23:00:00;105,64;111,18;44,01
2018-07-11 23:05:00;114,19;119,63;43,96
2018-07-11 23:10:00;113,33;123,4;43,96
2018-07-11 23:15:00;107,47;113,92;43,99
2018-07-11 23:20:00;105,36;113,81;44,01
2018-07-11 23:25:00;108,87;108,83;44,01
2018-07-11 23:30:00;106,31;110,72;44
2018-07-11 23:35:00;103,58;109,1;44,02
2018-07-11 23:40:00;99,68;107,99;44,03
2018-07-11 23:45:00;106,05;113,96;43,99
2018-07-11 23:50:00;96,78;103,61;44,04
2018-07-11 23:55:00;97,67;103,08;44,04
2018-07-12 00:00:00;95,42;103,27;44,05
2018-07-12 00:05:00;91,64;99,72;44,06
2018-07-12 00:10:00;93,7;99,12;44,06
2018-07-12 00:15:00;94,72;100,57;44,04
2018-07-12 00:20:00;86,25;95,5;44,07
2018-07-12 00:25:00;91,13;98,11;44,06
2018-07-12 00:30:00;88,48;93,14;44,07
2018-07-12 00:35:00;80,64;85,43;44,1
2018-07-12 00:40:00;83,93;90,4;44,08
2018-07-12 00:45:00;72,15;77,45;44,14
2018-07-12 00:50:00;83,96;88,36;44,08
2018-07-12 00:55:00;85,19;92,19;44,07
2018-07-12 01:00:00;77,36;83,67;44,11
2018-07-12 01:05:00;79,28;84,74;44,09
2018-07-12 01:10:00;75,24;82,51;44,1
2018-07-12 01:15:00;75,32;83,94;44,1
2018-07-12 01:20:00;76,99;83,39;44,1
2018-07-12 01:25:00;76,02;82,3;44,1
2018-07-12 01:30:00;71,4;79,08;44,11
2018-07-12 01:35:00;68,08;74,33;44,12
2018-07-12 01:40:00;65,74;73,79;44,13
2018-07-12 01:45:00;63,48;67,74;44,14
2018-07-12 01:50:00;66,55;72,9;44,12
2018-07-12 01:55:00;61,91;69,14;44,14
2018-07-12 02:00:00;64,02;69,27;44,13
2018-07-12 02:05:00;58,44;65,7;44,14
2018-07-12 02:10:00;59,64;64,54;44,14
2018-07-12 02:15:00;58,75;62,67;44,14
2018-07-12 02:20:00;60,19;65,51;44,13
2018-07-12 02:25:00;57,67;63,84;44,14
2018-07-12 02:30:00;55,99;60,83;44,14
2018-07-12 02:35:00;57,77;61,2;44,14
2018-07-12 02:40:00;53,85;59,6;44,14
2018-07-12 02:45:00;56,04;61,67;44,13
2018-07-12 02:50:00;55,72;63,37;44,13
2018-07-12 02:55:00;55,14;60,19;44,13
2018-07-12 03:00:00;55,69;58,9;44,13
2018-07-12 03:05:00;52,79;58,83;44,13
2018-07-12 03:10:00;51,87;58,85;44,13
2018-07-12 03:15:00;49,69;54,41;44,14
2018-07-12 03:20:00;50,67;55,48;44,13
2018-07-12 03:25:00;48,12;53,38;44,14
2018-07-12 03:30:00;50,35;57,45;44,12
